TIME,X,Y,Z,ACTION
3144,-0.93,-0.65,10.69,SITTING
3157,-0.87,-0.58,10.64,SITTING
3170,-0.81,-0.52,10.53,SITTING
3183,-0.77,-0.45,10.45,SITTING
3196,-0.70,-0.44,10.39,SITTING
3209,-0.70,-0.37,10.46,SITTING
3222,-0.61,-0.36,10.51,SITTING
3235,-0.62,-0.43,10.53,SITTING
3250,-0.64,-0.52,10.59,SITTING
3263,-0.55,-0.50,10.59,SITTING
3276,-0.48,-0.45,10.55,SITTING
3289,-0.43,-0.45,10.49,SITTING
3302,-0.41,-0.50,10.52,SITTING
3315,-0.48,-0.58,10.45,SITTING
3328,-0.59,-0.67,10.43,SITTING
3341,-0.68,-0.74,10.53,SITTING
3354,-0.72,-0.78,10.61,SITTING
3367,-0.74,-0.80,10.70,SITTING
3380,-0.77,-0.80,10.58,SITTING
3393,-0.80,-0.79,10.34,SITTING
3406,-0.77,-0.87,10.10,SITTING
3419,-0.73,-0.97,9.93,SITTING
3432,-0.67,-1.03,9.89,SITTING
3445,-0.67,-1.00,9.94,SITTING
3460,-0.70,-0.83,9.93,SITTING
3473,-0.72,-0.68,9.83,SITTING
3486,-0.73,-0.69,9.74,SITTING
3499,-0.76,-0.79,9.71,SITTING
3512,-0.74,-0.77,9.65,SITTING
3525,-0.73,-0.68,9.57,SITTING
3538,-0.79,-0.63,9.58,SITTING
3551,-0.84,-0.52,9.62,SITTING
3564,-0.88,-0.34,9.59,SITTING
3577,-0.86,-0.23,9.63,SITTING
3590,-0.86,-0.17,9.74,SITTING
3603,-0.79,-0.08,9.70,SITTING
3616,-0.77,0.04,9.50,SITTING
3629,-0.79,0.07,9.25,SITTING
3642,-0.77,-0.01,9.19,SITTING
3655,-0.64,0.11,9.23,SITTING
3668,-0.54,0.27,9.23,SITTING
3683,-0.51,0.45,9.11,SITTING
3696,-0.43,0.53,8.96,SITTING
3709,-0.28,0.51,8.83,SITTING
3722,-0.20,0.47,8.75,SITTING
3735,-0.13,0.53,8.58,SITTING
3748,-0.10,0.73,8.44,SITTING
3761,-0.01,0.93,8.30,SITTING
3774,0.14,1.11,8.18,SITTING
3787,0.27,1.16,8.10,SITTING
3800,0.32,1.09,7.91,SITTING
3813,0.36,1.03,7.72,SITTING
3826,0.39,1.08,7.56,SITTING
3839,0.45,1.17,7.48,SITTING
3852,0.45,1.27,7.47,SITTING
3865,0.43,1.37,7.50,SITTING
3878,0.52,1.41,7.46,SITTING
3891,0.64,1.15,7.58,SITTING
3906,0.57,0.67,7.87,SITTING
3919,0.41,0.48,8.33,SITTING
3932,0.27,0.59,8.70,SITTING
3945,0.14,0.90,8.91,SITTING
3958,0.13,1.05,9.00,SITTING
3971,0.11,0.96,9.08,SITTING
3984,0.06,0.60,9.19,SITTING
3997,0.06,0.21,9.45,SITTING
4010,0.01,-0.05,9.82,SITTING
4023,0.01,-0.07,10.08,SITTING
4036,0.00,0.10,10.11,SITTING
4049,0.08,0.30,9.92,SITTING
4062,0.13,0.41,9.68,SITTING
4075,0.13,0.40,9.39,SITTING
4088,0.09,0.33,9.17,SITTING
4101,0.04,0.32,9.10,SITTING
4114,0.00,0.40,9.06,SITTING
4127,0.09,0.50,9.06,SITTING
4141,0.20,0.30,9.20,SITTING
4154,0.18,-0.03,9.61,SITTING
4167,0.11,-0.07,9.87,SITTING
4180,-0.00,0.15,9.94,SITTING
4193,-0.04,0.28,9.99,SITTING
4206,-0.13,0.19,10.21,SITTING
4219,-0.24,0.01,10.47,SITTING
4232,-0.39,-0.09,10.67,SITTING
4245,-0.93,-0.01,11.53,SITTING
4258,-1.79,0.17,13.46,SITTING
4271,-1.83,0.45,12.71,SITTING
4284,-1.52,0.08,11.66,SITTING
4297,-1.21,-0.57,10.81,SITTING
4310,-0.73,-0.99,10.16,SITTING
4323,-0.37,-1.15,9.76,SITTING
4336,-0.21,-1.11,9.51,SITTING
4350,-0.21,-0.86,9.50,SITTING
4363,-0.27,-0.59,9.40,SITTING
4376,-0.34,-0.40,9.31,SITTING
4389,-0.41,-0.39,9.35,SITTING
4402,-0.53,-0.53,9.52,SITTING
4415,-0.61,-0.59,9.75,SITTING
4428,-0.96,-0.42,10.26,SITTING
4441,-1.37,-0.10,10.65,SITTING
4454,-1.62,0.07,10.87,SITTING
4467,-1.75,0.00,10.80,SITTING
4480,-1.63,-0.08,10.52,SITTING
4493,-1.43,-0.18,10.15,SITTING
4506,-1.25,-0.46,9.81,SITTING
4519,-1.08,-0.57,9.61,SITTING
4532,-0.94,-0.36,9.44,SITTING
4545,-0.90,0.06,9.33,SITTING
4558,-0.94,0.36,9.36,SITTING
4573,-1.09,0.52,9.43,SITTING
4586,-1.13,0.47,9.45,SITTING
4599,-1.23,0.37,9.54,SITTING
4612,-1.28,0.25,9.68,SITTING
4625,-1.31,0.13,9.81,SITTING
4638,-1.26,0.08,9.86,SITTING
4651,-1.13,0.06,9.75,SITTING
4664,-0.94,0.08,9.65,SITTING
4677,-0.83,0.06,9.57,SITTING
4690,-0.70,0.02,9.50,SITTING
4703,-0.60,-0.01,9.42,SITTING
4716,-0.54,-0.03,9.48,SITTING
4729,-0.51,-0.04,9.63,SITTING
4742,-0.45,-0.06,9.79,SITTING
4755,-0.36,-0.05,9.93,SITTING
4768,-0.31,-0.11,9.89,SITTING
4781,-0.27,-0.22,9.90,SITTING
4796,-0.22,-0.33,9.81,SITTING
4809,-0.12,-0.34,9.79,SITTING
4822,-0.01,-0.30,9.76,SITTING
4835,0.02,-0.30,9.72,SITTING
4848,0.06,-0.29,9.72,SITTING
4861,0.05,-0.24,9.75,SITTING
4874,0.02,-0.19,9.77,SITTING
4887,-0.01,-0.17,9.80,SITTING
4900,-0.02,-0.19,9.86,SITTING
4913,0.02,-0.19,9.86,SITTING
4926,0.00,-0.20,9.81,SITTING
4939,-0.01,-0.20,9.79,SITTING
4952,-0.06,-0.18,9.73,SITTING
4965,-0.12,-0.17,9.72,SITTING
4978,-0.14,-0.18,9.72,SITTING
4991,-0.16,-0.16,9.83,SITTING
5006,-0.17,-0.14,9.87,SITTING
5019,-0.18,-0.11,9.88,SITTING
5032,-0.22,-0.10,9.84,SITTING
5045,-0.21,-0.08,9.79,SITTING
5058,-0.27,-0.07,9.77,SITTING
5071,-0.26,-0.05,9.74,SITTING
5084,-0.26,-0.00,9.68,SITTING
5097,-0.28,-0.03,9.71,SITTING
5110,-0.34,-0.05,9.75,SITTING
5123,-0.40,-0.06,9.77,SITTING
5136,-0.39,-0.07,9.76,SITTING
5149,-0.37,-0.02,9.74,SITTING
5162,-0.40,-0.01,9.69,SITTING
5175,-0.45,-0.03,9.65,SITTING
5188,-0.47,-0.03,9.60,SITTING
5201,-0.44,0.03,9.56,SITTING
5214,-0.41,0.06,9.61,SITTING
5229,-0.38,0.07,9.66,SITTING
5242,-0.42,0.03,9.68,SITTING
5255,-0.46,0.01,9.75,SITTING
5268,-0.46,0.02,9.76,SITTING
5281,-0.40,0.04,9.69,SITTING
5294,-0.38,0.04,9.66,SITTING
5307,-0.42,0.04,9.65,SITTING
5320,-0.41,0.09,9.70,SITTING
5333,-0.40,0.12,9.66,SITTING
5346,-0.40,0.10,9.70,SITTING
5359,-0.45,0.05,9.70,SITTING
5372,-0.46,0.05,9.69,SITTING
5385,-0.45,0.04,9.72,SITTING
5398,-0.45,0.04,9.80,SITTING
5411,-0.46,0.05,9.82,SITTING
5424,-0.47,0.03,9.79,SITTING
5437,-0.48,0.04,9.76,SITTING
5452,-0.48,0.04,9.69,SITTING
5465,-0.47,0.07,9.67,SITTING
5478,-0.46,0.04,9.66,SITTING
5491,-0.45,0.05,9.66,SITTING
5504,-0.47,0.05,9.70,SITTING
5517,-0.51,0.07,9.69,SITTING
5530,-0.51,0.05,9.69,SITTING
5543,-0.59,0.06,9.72,SITTING
5556,-0.60,0.07,9.72,SITTING
5569,-0.60,0.09,9.65,SITTING
5582,-0.61,0.12,9.64,SITTING
5595,-0.61,0.12,9.61,SITTING
5608,-0.65,0.13,9.62,SITTING
5621,-0.67,0.13,9.66,SITTING
5634,-0.68,0.12,9.74,SITTING
5647,-0.65,0.14,9.74,SITTING
5660,-0.63,0.12,9.73,SITTING
5675,-0.57,0.10,9.69,SITTING
5688,-0.59,0.08,9.62,SITTING
5701,-0.58,0.03,9.67,SITTING
5714,-0.57,0.02,9.69,SITTING
5727,-0.57,-0.00,9.73,SITTING
5740,-0.59,-0.00,9.76,SITTING
5753,-0.57,0.00,9.72,SITTING
5766,-0.59,0.02,9.74,SITTING
5779,-0.60,0.02,9.70,SITTING
5792,-0.66,0.02,9.67,SITTING
5805,-0.69,0.03,9.71,SITTING
5818,-0.67,0.06,9.73,SITTING
5831,-0.67,0.04,9.66,SITTING
5844,-0.67,0.06,9.65,SITTING
5857,-0.66,0.09,9.64,SITTING
5870,-0.70,0.08,9.68,SITTING
5883,-0.71,0.08,9.67,SITTING
5897,-0.72,0.14,9.69,SITTING
5910,-0.72,0.14,9.65,SITTING
5923,-0.74,0.11,9.70,SITTING
5936,-0.71,0.13,9.68,SITTING
5949,-0.70,0.13,9.67,SITTING
5962,-0.70,0.09,9.64,SITTING
5975,-0.73,0.11,9.59,SITTING
5988,-0.72,0.10,9.62,SITTING
6001,-0.70,0.07,9.66,SITTING
6014,-0.73,0.05,9.72,SITTING
6027,-0.71,0.07,9.67,SITTING
6040,-0.70,0.07,9.69,SITTING
6053,-0.73,0.11,9.64,SITTING
6066,-0.72,0.11,9.61,SITTING
6079,-0.72,0.09,9.66,SITTING
6092,-0.73,0.08,9.68,SITTING
6105,-0.72,0.10,9.78,SITTING
6119,-0.72,0.08,9.75,SITTING
6132,-0.69,0.06,9.70,SITTING
6145,-0.69,0.05,9.69,SITTING
6158,-0.66,0.05,9.66,SITTING
6171,-0.67,0.06,9.66,SITTING
6184,-0.66,0.06,9.63,SITTING
6197,-0.68,0.08,9.66,SITTING
6210,-0.68,0.05,9.67,SITTING
6223,-0.66,0.07,9.69,SITTING
6236,-0.68,0.03,9.68,SITTING
6249,-0.71,0.03,9.67,SITTING
6262,-0.72,0.06,9.71,SITTING
6275,-0.75,0.08,9.71,SITTING
6288,-0.72,0.07,9.73,SITTING
6301,-0.69,0.08,9.68,SITTING
6314,-0.65,0.09,9.65,SITTING
6327,-0.63,0.09,9.68,SITTING
6342,-0.61,0.07,9.63,SITTING
6355,-0.61,0.05,9.65,SITTING
6368,-0.61,0.03,9.70,SITTING
6381,-0.60,0.04,9.73,SITTING
6394,-0.61,0.06,9.68,SITTING
6407,-0.62,0.07,9.67,SITTING
6420,-0.63,0.08,9.68,SITTING
6433,-0.62,0.03,9.71,SITTING
6446,-0.61,0.02,9.74,SITTING
6459,-0.59,0.02,9.67,SITTING
6472,-0.59,0.03,9.62,SITTING
6485,-0.60,0.03,9.63,SITTING
6498,-0.58,0.04,9.66,SITTING
6511,-0.62,0.04,9.72,SITTING
6524,-0.63,0.05,9.73,SITTING
6537,-0.62,0.04,9.73,SITTING
6550,-0.59,0.04,9.72,SITTING
6565,-0.57,0.04,9.70,SITTING
6578,-0.54,0.06,9.67,SITTING
6591,-0.57,0.04,9.65,SITTING
6604,-0.56,0.03,9.68,SITTING
6617,-0.55,0.05,9.71,SITTING
6630,-0.57,0.04,9.74,SITTING
6643,-0.57,0.03,9.70,SITTING
6656,-0.57,0.03,9.69,SITTING
6669,-0.56,0.01,9.70,SITTING
6682,-0.59,0.04,9.69,SITTING
6695,-0.60,0.02,9.69,SITTING
6708,-0.62,0.01,9.68,SITTING
6721,-0.63,0.01,9.73,SITTING
6734,-0.62,0.03,9.72,SITTING
6747,-0.61,0.03,9.73,SITTING
6760,-0.62,0.03,9.70,SITTING
6773,-0.61,0.04,9.69,SITTING
6788,-0.58,0.07,9.71,SITTING
6801,-0.59,0.06,9.70,SITTING
6814,-0.58,0.05,9.67,SITTING
6827,-0.57,0.01,9.67,SITTING
6840,-0.60,0.01,9.70,SITTING
6853,-0.61,0.00,9.69,SITTING
6866,-0.59,0.01,9.73,SITTING
6879,-0.59,0.01,9.74,SITTING
6892,-0.62,0.02,9.69,SITTING
6905,-0.62,0.03,9.67,SITTING
6918,-0.63,0.05,9.70,SITTING
6931,-0.64,0.08,9.67,SITTING
6944,-0.65,0.11,9.66,SITTING
6957,-0.65,0.13,9.66,SITTING
6970,-0.63,0.11,9.69,SITTING
6983,-0.63,0.10,9.68,SITTING
6996,-0.62,0.06,9.72,SITTING
7011,-0.59,0.02,9.70,SITTING
7024,-0.59,-0.00,9.72,SITTING
7037,-0.60,0.06,9.73,SITTING
7050,-0.62,0.07,9.72,SITTING
7063,-0.62,0.06,9.71,SITTING
7076,-0.62,0.06,9.68,SITTING
7089,-0.64,0.07,9.67,SITTING
7102,-0.63,0.09,9.65,SITTING
7115,-0.64,0.10,9.64,SITTING
7128,-0.60,0.15,9.65,SITTING
7141,-0.61,0.14,9.62,SITTING
7154,-0.61,0.19,9.66,SITTING
7167,-0.58,0.22,9.73,SITTING
7180,-0.59,0.15,9.76,SITTING
7193,-0.64,0.10,9.78,SITTING
7206,-0.63,0.09,9.83,SITTING
7219,-0.62,0.11,9.86,SITTING
7232,-0.65,0.03,9.86,SITTING
7247,-0.72,-0.05,9.81,SITTING
7260,-0.79,-0.13,9.77,SITTING
7273,-0.83,-0.12,9.68,SITTING
7286,-0.84,-0.15,9.59,SITTING
7299,-0.85,-0.24,9.54,SITTING
7312,-0.87,-0.28,9.54,SITTING
7325,-0.91,-0.19,9.46,SITTING
7338,-0.90,-0.01,9.35,SITTING
7351,-0.92,0.10,9.32,SITTING
7364,-0.95,0.18,9.32,SITTING
7377,-1.01,0.19,9.48,SITTING
7390,-1.01,0.16,9.55,SITTING
7403,-1.02,0.18,9.66,SITTING
7416,-0.96,0.11,9.70,SITTING
7429,-0.93,0.05,9.70,SITTING
7442,-0.88,0.14,9.67,SITTING
7457,-0.86,0.14,9.69,SITTING
7470,-0.79,0.14,9.71,SITTING
7483,-0.66,0.13,9.68,SITTING
7496,-0.60,0.06,9.74,SITTING
7509,-0.53,0.13,9.73,SITTING
7522,-0.46,0.12,9.75,SITTING
7535,-0.38,0.06,9.78,SITTING
7548,-0.28,0.04,9.79,SITTING
7561,-0.23,0.03,9.82,SITTING
7574,-0.22,0.04,9.82,SITTING
7587,-0.23,0.05,9.83,SITTING
7600,-0.21,0.03,9.83,SITTING
7613,-0.24,-0.08,9.88,SITTING
7626,-0.27,-0.10,9.95,SITTING
7639,-0.29,-0.14,9.90,SITTING
7652,-0.31,-0.16,9.85,SITTING
7665,-0.37,-0.16,9.78,SITTING
7679,-0.41,-0.15,9.74,SITTING
7692,-0.46,-0.12,9.70,SITTING
7705,-0.49,-0.11,9.64,SITTING
7718,-0.52,-0.14,9.61,SITTING
7731,-0.60,-0.18,9.60,SITTING
7744,-0.66,-0.19,9.64,SITTING
7757,-0.72,-0.15,9.64,SITTING
7770,-0.74,-0.11,9.57,SITTING
7783,-0.81,-0.09,9.59,SITTING
7796,-0.85,-0.03,9.57,SITTING
7809,-0.89,0.00,9.57,SITTING
7822,-0.93,0.03,9.57,SITTING
7835,-0.91,0.04,9.57,SITTING
7848,-0.86,0.04,9.57,SITTING
7861,-0.85,0.11,9.58,SITTING
7874,-0.81,0.17,9.61,SITTING
7887,-0.83,0.19,9.61,SITTING
7902,-0.83,0.14,9.67,SITTING
7915,-0.75,0.11,9.72,SITTING
7928,-0.70,0.11,9.76,SITTING
7941,-0.70,0.12,9.74,SITTING
7954,-0.67,0.13,9.70,SITTING
7967,-0.67,0.11,9.75,SITTING
7980,-0.66,0.08,9.75,SITTING
7993,-0.65,0.07,9.74,SITTING
8006,-0.65,0.05,9.80,SITTING
8019,-0.66,0.02,9.81,SITTING
8032,-0.62,0.00,9.82,SITTING
8045,-0.66,0.02,9.76,SITTING
8058,-0.65,0.02,9.71,SITTING
8071,-0.67,0.00,9.70,SITTING
8084,-0.67,0.03,9.71,SITTING
8097,-0.73,0.08,9.68,SITTING
8110,-0.76,0.11,9.66,SITTING
8125,-0.78,0.13,9.59,SITTING
8138,-0.81,0.13,9.61,SITTING
8151,-0.81,0.08,9.66,SITTING
8164,-0.81,0.09,9.65,SITTING
8177,-0.82,0.10,9.62,SITTING
8190,-0.84,0.13,9.62,SITTING
8203,-0.85,0.14,9.62,SITTING
8216,-0.80,0.12,9.67,SITTING
8229,-0.78,0.09,9.66,SITTING
8242,-0.76,0.11,9.68,SITTING
8255,-0.78,0.11,9.68,SITTING
8268,-0.80,0.13,9.69,SITTING
8281,-0.80,0.09,9.67,SITTING
8294,-0.78,0.04,9.73,SITTING
8307,-0.75,0.12,9.76,SITTING
8320,-0.77,0.17,9.73,SITTING
8333,-0.79,0.24,9.69,SITTING
8348,-0.80,0.23,9.64,SITTING
8361,-0.76,0.20,9.67,SITTING
