TIME,X,Y,Z,ACTION
1110,-0.46,-0.00,10.40,SITTING
1123,-0.69,-0.14,10.39,SITTING
1138,-1.05,-0.42,10.39,SITTING
1151,-1.57,-0.87,10.31,SITTING
1164,-2.08,-1.31,10.24,SITTING
1177,-2.49,-1.65,10.13,SITTING
1190,-2.88,-1.91,9.97,SITTING
1203,-3.14,-1.97,9.81,SITTING
1216,-3.17,-1.84,9.70,SITTING
1229,-3.06,-1.54,9.72,SITTING
1242,-2.84,-1.24,9.70,SITTING
1255,-2.76,-1.02,9.60,SITTING
1268,-2.62,-0.83,9.46,SITTING
1281,-2.45,-0.62,9.32,SITTING
1294,-2.25,-0.39,9.18,SITTING
1307,-2.04,-0.23,9.12,SITTING
1320,-1.87,-0.12,9.15,SITTING
1333,-1.86,-0.15,9.17,SITTING
1348,-1.91,-0.23,9.21,SITTING
1361,-1.96,-0.30,9.15,SITTING
1374,-2.00,-0.34,9.11,SITTING
1387,-2.05,-0.37,9.01,SITTING
1400,-2.12,-0.38,8.90,SITTING
1413,-2.19,-0.35,8.78,SITTING
1426,-2.16,-0.28,8.81,SITTING
1439,-2.00,-0.06,8.84,SITTING
1452,-1.79,0.18,8.85,SITTING
1465,-1.61,0.42,8.82,SITTING
1478,-1.44,0.65,8.83,SITTING
1491,-1.31,0.89,8.83,SITTING
1504,-1.17,1.07,8.93,SITTING
1517,-1.08,1.21,9.02,SITTING
1530,-1.10,1.21,9.12,SITTING
1543,-1.16,1.16,9.21,SITTING
1556,-1.20,1.12,9.41,SITTING
1571,-1.35,0.91,9.63,SITTING
1584,-1.58,0.69,9.76,SITTING
1597,-1.75,0.49,9.91,SITTING
1610,-1.91,0.32,10.00,SITTING
1623,-2.05,0.16,10.10,SITTING
1636,-2.23,-0.02,10.23,SITTING
1649,-2.29,-0.14,10.29,SITTING
1662,-2.27,-0.17,10.41,SITTING
1675,-2.23,-0.13,10.47,SITTING
1688,-2.19,-0.10,10.50,SITTING
1701,-2.09,-0.03,10.43,SITTING
1714,-1.96,0.08,10.35,SITTING
1727,-1.83,0.20,10.35,SITTING
1740,-1.71,0.34,10.28,SITTING
1753,-1.53,0.51,10.20,SITTING
1766,-1.36,0.68,10.13,SITTING
1781,-1.23,0.83,10.06,SITTING
1794,-1.20,0.84,9.98,SITTING
1807,-1.23,0.79,9.98,SITTING
1820,-1.39,0.65,10.10,SITTING
1833,-1.71,0.42,10.28,SITTING
1846,-2.15,0.12,10.44,SITTING
1859,-2.53,-0.14,10.57,SITTING
1872,-2.78,-0.37,10.62,SITTING
1885,-3.05,-0.56,10.69,SITTING
1898,-3.34,-0.73,10.67,SITTING
1911,-3.55,-0.80,10.63,SITTING
1924,-3.51,-0.74,10.48,SITTING
1937,-3.35,-0.56,10.31,SITTING
1950,-3.12,-0.36,10.07,SITTING
1963,-2.87,-0.23,9.83,SITTING
1976,-2.64,-0.11,9.59,SITTING
1991,-2.51,-0.06,9.33,SITTING
2004,-2.63,-0.14,9.12,SITTING
2017,-2.85,-0.30,8.96,SITTING
2030,-3.00,-0.44,8.94,SITTING
2043,-3.10,-0.54,8.95,SITTING
2056,-3.34,-0.68,9.01,SITTING
2069,-3.59,-0.82,9.06,SITTING
2082,-3.73,-0.95,9.07,SITTING
2095,-3.86,-0.98,9.05,SITTING
2108,-3.85,-0.95,9.03,SITTING
2121,-3.76,-0.81,8.95,SITTING
2134,-3.62,-0.65,8.93,SITTING
2147,-3.32,-0.39,8.89,SITTING
2160,-3.07,-0.20,8.79,SITTING
2173,-2.83,-0.07,8.59,SITTING
2186,-2.67,-0.01,8.42,SITTING
2199,-2.46,0.04,8.21,SITTING
2214,-2.22,0.11,8.03,SITTING
2227,-2.08,0.20,7.96,SITTING
2240,-1.91,0.31,7.99,SITTING
2253,-1.72,0.41,8.02,SITTING
2266,-1.67,0.46,8.05,SITTING
2279,-1.60,0.48,8.15,SITTING
2292,-1.55,0.51,8.26,SITTING
2305,-1.58,0.55,8.41,SITTING
2318,-1.56,0.58,8.63,SITTING
2331,-1.46,0.64,8.83,SITTING
2344,-1.38,0.65,9.03,SITTING
2357,-1.35,0.64,9.22,SITTING
2370,-1.29,0.69,9.35,SITTING
2383,-1.20,0.77,9.48,SITTING
2396,-1.12,0.77,9.58,SITTING
2409,-1.06,0.74,9.62,SITTING
2422,-0.98,0.73,9.66,SITTING
2437,-0.81,0.76,9.68,SITTING
2450,-0.71,0.77,9.70,SITTING
2463,-0.59,0.74,9.67,SITTING
2476,-0.52,0.72,9.67,SITTING
2489,-0.46,0.66,9.68,SITTING
2502,-0.40,0.59,9.64,SITTING
2515,-0.35,0.51,9.62,SITTING
2528,-0.27,0.45,9.64,SITTING
2541,-0.25,0.36,9.64,SITTING
2554,-0.28,0.28,9.55,SITTING
2567,-0.37,0.17,9.48,SITTING
2580,-0.39,0.10,9.36,SITTING
2593,-0.40,0.09,9.24,SITTING
2606,-0.35,0.14,9.17,SITTING
2619,-0.26,0.23,9.05,SITTING
2632,-0.13,0.37,8.96,SITTING
2645,-0.03,0.46,8.89,SITTING
2659,-0.02,0.51,8.80,SITTING
2672,-0.02,0.52,8.74,SITTING
2685,-0.06,0.51,8.71,SITTING
2698,-0.14,0.44,8.71,SITTING
2711,-0.28,0.28,8.78,SITTING
2724,-0.44,0.15,8.84,SITTING
2737,-0.52,0.04,8.86,SITTING
2750,-0.61,-0.02,8.91,SITTING
2763,-0.66,-0.10,8.96,SITTING
2776,-0.74,-0.11,9.01,SITTING
2789,-0.79,-0.14,9.10,SITTING
2802,-0.97,-0.23,9.13,SITTING
2815,-1.18,-0.43,9.16,SITTING
2828,-1.36,-0.58,9.22,SITTING
2841,-1.48,-0.67,9.40,SITTING
2854,-1.65,-0.76,9.57,SITTING
2867,-1.77,-0.81,9.69,SITTING
2882,-1.74,-0.80,9.80,SITTING
2895,-1.66,-0.78,9.83,SITTING
2908,-1.66,-0.87,9.83,SITTING
2921,-1.78,-0.99,9.70,SITTING
2934,-1.87,-1.12,9.60,SITTING
2947,-1.93,-1.20,9.50,SITTING
2960,-2.08,-1.32,9.42,SITTING
2973,-2.18,-1.39,9.29,SITTING
2986,-2.21,-1.37,9.22,SITTING
2999,-2.10,-1.25,9.14,SITTING
3012,-2.01,-1.14,9.08,SITTING
3025,-1.95,-1.05,9.03,SITTING
3038,-1.85,-0.91,8.95,SITTING
3051,-1.72,-0.83,8.90,SITTING
3064,-1.64,-0.74,8.81,SITTING
3077,-1.56,-0.64,8.75,SITTING
3092,-1.57,-0.57,8.80,SITTING
3105,-1.60,-0.53,8.85,SITTING
3118,-1.59,-0.48,8.91,SITTING
3131,-1.46,-0.43,8.94,SITTING
3144,-1.31,-0.36,8.90,SITTING
3157,-1.12,-0.30,8.85,SITTING
3170,-0.95,-0.28,8.78,SITTING
3183,-0.83,-0.33,8.73,SITTING
3196,-0.79,-0.49,8.69,SITTING
3209,-0.85,-0.70,8.67,SITTING
3222,-0.96,-0.97,8.60,SITTING
3235,-1.12,-1.14,8.44,SITTING
3248,-1.24,-1.24,8.37,SITTING
3261,-1.26,-1.23,8.30,SITTING
3274,-1.23,-1.23,8.26,SITTING
3287,-1.28,-1.24,8.30,SITTING
3300,-1.33,-1.24,8.33,SITTING
3315,-1.38,-1.15,8.34,SITTING
3328,-1.25,-1.00,8.33,SITTING
3341,-1.11,-0.90,8.34,SITTING
3354,-1.07,-0.88,8.36,SITTING
3367,-1.01,-0.83,8.40,SITTING
3380,-0.99,-0.78,8.45,SITTING
3393,-0.97,-0.73,8.56,SITTING
3406,-0.91,-0.77,8.71,SITTING
3419,-0.90,-0.83,8.89,SITTING
3432,-0.87,-1.01,9.23,SITTING
3445,-0.93,-1.29,9.57,SITTING
3458,-1.04,-1.52,9.98,SITTING
3471,-1.18,-1.65,10.42,SITTING
3484,-1.24,-1.69,10.95,SITTING
3497,-1.37,-1.69,11.49,SITTING
3510,-1.56,-1.62,12.10,SITTING
3525,-1.73,-1.50,12.69,SITTING
3538,-1.91,-1.29,13.02,SITTING
3551,-2.08,-1.03,13.28,SITTING
3564,-2.10,-0.72,13.58,SITTING
3577,-1.90,-0.48,13.71,SITTING
3590,-1.92,-0.43,13.69,SITTING
3603,-2.24,-0.40,13.57,SITTING
3616,-2.42,-0.05,13.41,SITTING
3629,-2.33,0.48,13.21,SITTING
3642,-2.19,0.95,12.78,SITTING
3655,-2.15,1.33,12.15,SITTING
3668,-2.10,1.83,11.63,SITTING
3681,-1.78,2.55,11.30,SITTING
3694,-1.29,3.26,11.19,SITTING
3707,-0.99,3.79,10.98,SITTING
3720,-0.89,4.06,10.71,SITTING
3733,-1.24,3.92,10.36,SITTING
3748,-1.64,3.66,9.77,SITTING
3761,-1.53,3.53,9.42,SITTING
3774,-1.47,3.30,9.35,SITTING
3787,-1.61,3.04,9.57,SITTING
3800,-1.49,2.77,9.86,SITTING
3813,-1.59,2.44,10.22,SITTING
3826,-1.83,2.08,10.48,SITTING
3839,-1.97,1.85,10.77,SITTING
3852,-1.95,1.77,10.99,SITTING
3865,-1.90,1.82,11.07,SITTING
3878,-1.70,2.10,10.98,SITTING
3891,-1.38,2.63,10.89,SITTING
3904,-0.86,3.17,10.76,SITTING
3917,-0.75,3.50,10.60,SITTING
3930,-1.06,3.57,10.37,SITTING
3943,-1.48,3.54,10.29,SITTING
3958,-1.56,3.48,10.38,SITTING
3971,-1.53,3.19,10.40,SITTING
3984,-1.56,2.75,10.19,SITTING
3997,-1.46,2.34,9.99,SITTING
4010,-1.41,1.97,9.92,SITTING
4023,-1.46,1.75,9.94,SITTING
4036,-1.28,1.66,10.03,SITTING
4049,-1.01,1.63,10.00,SITTING
4062,-0.81,1.59,9.85,SITTING
4075,-0.65,1.54,9.64,SITTING
4088,-0.40,1.51,9.48,SITTING
4101,-0.12,1.66,9.35,SITTING
4114,0.18,1.86,9.29,SITTING
4127,0.47,2.10,9.14,SITTING
4140,0.57,2.25,9.04,SITTING
4153,0.80,2.47,9.00,SITTING
4166,1.17,2.76,8.92,SITTING
4181,1.35,2.93,8.81,SITTING
4194,1.39,2.95,8.61,SITTING
4207,1.48,2.91,8.39,SITTING
4220,1.59,2.87,8.09,SITTING
4233,1.61,2.77,7.81,SITTING
4246,1.62,2.74,7.66,SITTING
4259,1.69,2.80,7.64,SITTING
4272,1.89,2.94,7.68,SITTING
4285,2.07,3.03,7.67,SITTING
4298,2.18,3.04,7.52,SITTING
4311,2.31,3.02,7.37,SITTING
4324,2.49,3.04,7.27,SITTING
4337,2.59,3.08,7.20,SITTING
4350,2.74,3.07,7.17,SITTING
4363,2.88,3.11,7.23,SITTING
4376,3.08,3.21,7.24,SITTING
4389,3.20,3.35,7.30,SITTING
4402,3.37,3.46,7.38,SITTING
4416,3.51,3.52,7.37,SITTING
4429,3.49,3.44,7.35,SITTING
4442,3.48,3.36,7.37,SITTING
4455,3.52,3.29,7.35,SITTING
4468,3.47,3.23,7.37,SITTING
4481,3.35,3.29,7.56,SITTING
4494,3.13,3.47,8.22,SITTING
4507,2.80,3.56,8.98,SITTING
4520,2.54,3.55,9.48,SITTING
4533,2.33,3.45,9.73,SITTING
4546,2.14,3.21,9.54,SITTING
4559,2.00,2.91,8.95,SITTING
4572,1.93,2.64,8.34,SITTING
4585,1.91,2.47,7.98,SITTING
4598,1.87,2.46,7.97,SITTING
4611,1.71,2.57,8.43,SITTING
4624,1.45,2.66,8.57,SITTING
4637,1.24,2.73,8.60,SITTING
4652,1.00,2.83,8.50,SITTING
4665,1.02,3.01,8.33,SITTING
4678,0.97,3.10,8.17,SITTING
4691,0.95,3.15,7.91,SITTING
4704,0.89,3.07,7.57,SITTING
4717,0.69,2.97,7.38,SITTING
4730,0.60,2.96,7.42,SITTING
4743,0.59,2.99,7.53,SITTING
4756,0.55,3.04,7.53,SITTING
4769,0.44,3.07,7.52,SITTING
4782,0.18,3.08,7.55,SITTING
4795,-0.02,3.18,7.74,SITTING
4808,0.31,3.26,8.12,SITTING
4821,0.65,3.30,8.51,SITTING
4834,0.76,3.33,8.86,SITTING
4847,0.69,3.30,9.38,SITTING
4860,0.37,3.42,10.24,SITTING
4875,-0.12,3.29,11.12,SITTING
4888,-0.85,3.04,11.65,SITTING
4901,-1.37,3.27,11.62,SITTING
4914,-1.19,3.77,11.05,SITTING
4927,-0.82,3.97,10.24,SITTING
4940,-0.45,3.88,9.51,SITTING
4953,-0.21,3.23,9.28,SITTING
4966,-0.06,2.41,9.27,SITTING
4979,-0.08,1.84,9.19,SITTING
4992,0.16,1.58,9.02,SITTING
5005,0.30,1.52,8.91,SITTING
5018,0.25,1.55,8.97,SITTING
5031,0.22,1.64,9.10,SITTING
5044,0.12,1.71,9.28,SITTING
5057,-0.08,1.67,9.67,SITTING
5070,-0.39,1.67,9.67,SITTING
5083,-0.68,1.76,9.49,SITTING
5098,-1.00,2.01,9.39,SITTING
5111,-1.38,2.32,9.73,SITTING
5124,-1.72,2.49,10.29,SITTING
5137,-1.95,2.35,10.67,SITTING
5150,-2.18,2.12,10.83,SITTING
5163,-2.43,1.97,10.63,SITTING
5176,-2.59,2.06,10.42,SITTING
5189,-2.87,2.26,10.50,SITTING
5202,-3.03,2.46,10.74,SITTING
5215,-2.78,2.63,10.84,SITTING
5228,-2.71,2.48,10.81,SITTING
5241,-2.57,2.06,10.78,SITTING
5254,-2.32,1.54,10.69,SITTING
5267,-2.08,1.04,10.57,SITTING
5280,-1.77,0.55,10.40,SITTING
5293,-1.61,0.24,9.99,SITTING
5306,-1.27,0.16,9.52,SITTING
5321,-0.92,0.12,9.34,SITTING
5334,-0.75,0.08,9.41,SITTING
5347,-0.71,0.10,9.58,SITTING
5360,-0.63,0.42,9.69,SITTING
5373,-0.60,0.93,9.76,SITTING
5386,-0.56,1.38,9.74,SITTING
5399,-0.52,1.50,9.49,SITTING
5412,-0.50,1.44,9.37,SITTING
5425,-0.45,1.54,9.37,SITTING
5438,-0.44,1.71,9.40,SITTING
5451,-0.46,1.76,9.43,SITTING
5464,-0.59,1.64,9.43,SITTING
5477,-0.70,1.49,9.46,SITTING
5490,-0.75,1.48,9.75,SITTING
5503,-0.89,1.55,10.14,SITTING
5516,-1.11,1.52,10.52,SITTING
5529,-1.30,1.34,10.54,SITTING
5544,-1.39,1.18,10.39,SITTING
5557,-1.79,1.00,10.20,SITTING
5570,-2.27,0.84,9.96,SITTING
5583,-2.44,0.76,9.90,SITTING
5596,-2.30,0.68,9.81,SITTING
5609,-2.45,0.54,9.50,SITTING
5622,-2.51,0.43,9.45,SITTING
5635,-2.57,0.36,9.25,SITTING
5648,-2.59,0.31,9.14,SITTING
5661,-2.56,0.33,9.12,SITTING
5674,-2.54,0.47,9.18,SITTING
5687,-2.52,0.66,9.28,SITTING
5700,-2.46,0.88,9.46,SITTING
5713,-2.40,1.03,9.65,SITTING
5726,-2.28,1.09,9.73,SITTING
5739,-2.09,1.15,9.71,SITTING
5752,-1.95,1.17,9.75,SITTING
5767,-1.79,1.13,9.77,SITTING
5780,-1.65,1.13,9.74,SITTING
5793,-1.48,0.97,9.66,SITTING
5806,-1.32,0.81,9.49,SITTING
5819,-1.23,0.75,9.42,SITTING
5832,-1.27,0.79,9.34,SITTING
5845,-1.28,0.84,9.27,SITTING
5858,-1.32,0.91,9.24,SITTING
5871,-1.42,0.95,9.18,SITTING
5884,-1.51,0.96,9.20,SITTING
5897,-1.63,0.97,9.27,SITTING
5910,-1.80,0.95,9.35,SITTING
5923,-1.90,0.92,9.44,SITTING
5936,-2.00,0.89,9.45,SITTING
5949,-2.04,0.91,9.46,SITTING
5962,-2.09,0.92,9.45,SITTING
5975,-2.10,0.88,9.47,SITTING
5990,-2.11,0.84,9.55,SITTING
6003,-2.14,0.84,9.62,SITTING
6016,-2.13,0.84,9.69,SITTING
6029,-2.12,0.88,9.72,SITTING
6042,-2.10,0.97,9.68,SITTING
6055,-2.00,1.02,9.49,SITTING
6068,-1.91,1.05,9.33,SITTING
6081,-1.81,1.04,9.21,SITTING
6094,-1.81,1.05,9.18,SITTING
6107,-1.89,1.09,9.20,SITTING
6120,-2.00,1.16,9.32,SITTING
6133,-2.08,1.24,9.41,SITTING
6146,-2.15,1.25,9.44,SITTING
6159,-2.23,1.20,9.39,SITTING
6172,-2.25,1.13,9.36,SITTING
6185,-2.24,1.07,9.28,SITTING
6198,-2.21,1.02,9.26,SITTING
6212,-2.23,0.98,9.26,SITTING
6225,-2.19,0.97,9.26,SITTING
6238,-2.16,0.98,9.30,SITTING
6251,-2.19,1.00,9.41,SITTING
6264,-2.17,1.02,9.49,SITTING
6277,-2.17,1.06,9.50,SITTING
6290,-2.08,1.07,9.48,SITTING
6303,-1.98,1.07,9.42,SITTING
6316,-1.92,1.05,9.38,SITTING
6329,-1.87,1.05,9.36,SITTING
6342,-1.85,1.03,9.37,SITTING
6355,-1.86,1.06,9.36,SITTING
6368,-1.89,1.07,9.41,SITTING
6381,-1.90,1.09,9.37,SITTING
6394,-1.89,1.10,9.35,SITTING
6407,-1.93,1.06,9.28,SITTING
6420,-1.93,1.04,9.26,SITTING
6435,-1.93,0.99,9.33,SITTING
6448,-2.01,0.97,9.36,SITTING
6461,-2.03,0.96,9.42,SITTING
6474,-2.04,0.95,9.47,SITTING
6487,-2.03,0.96,9.50,SITTING
6500,-2.04,0.96,9.47,SITTING
6513,-2.05,0.97,9.49,SITTING
6526,-2.05,0.93,9.48,SITTING
6539,-2.08,0.93,9.47,SITTING
6552,-2.08,0.92,9.47,SITTING
6565,-2.08,0.93,9.48,SITTING
6578,-2.08,0.93,9.43,SITTING
6591,-2.07,0.93,9.42,SITTING
6604,-2.04,0.91,9.39,SITTING
6617,-2.05,0.87,9.40,SITTING
6630,-2.10,0.86,9.41,SITTING
6643,-2.14,0.85,9.43,SITTING
6658,-2.10,0.87,9.42,SITTING
6671,-2.13,0.89,9.38,SITTING
6684,-2.10,0.91,9.39,SITTING
6697,-2.06,0.92,9.39,SITTING
6710,-2.02,0.91,9.33,SITTING
6723,-1.98,0.88,9.37,SITTING
6736,-1.99,0.92,9.38,SITTING
6749,-2.00,0.95,9.40,SITTING
6762,-2.02,0.97,9.39,SITTING
6775,-2.01,0.98,9.39,SITTING
6788,-2.01,0.96,9.37,SITTING
6801,-2.04,0.94,9.41,SITTING
6814,-2.04,0.94,9.38,SITTING
6827,-2.08,0.95,9.42,SITTING
6840,-2.08,0.94,9.41,SITTING
6853,-2.08,0.92,9.39,SITTING
6866,-2.07,0.91,9.38,SITTING
6881,-2.09,0.91,9.37,SITTING
6894,-2.11,0.91,9.39,SITTING
6907,-2.10,0.91,9.38,SITTING
6920,-2.06,0.91,9.40,SITTING
6933,-2.06,0.88,9.38,SITTING
6946,-2.03,0.90,9.40,SITTING
6959,-2.05,0.89,9.40,SITTING
6972,-2.07,0.88,9.40,SITTING
6985,-2.09,0.88,9.42,SITTING
6998,-2.11,0.91,9.40,SITTING
7011,-2.07,0.93,9.38,SITTING
7024,-2.04,0.93,9.39,SITTING
7037,-2.05,0.90,9.39,SITTING
7050,-2.03,0.89,9.38,SITTING
7063,-2.03,0.88,9.41,SITTING
7076,-2.01,0.90,9.43,SITTING
7089,-2.03,0.89,9.38,SITTING
7104,-2.03,0.91,9.37,SITTING
7117,-2.03,0.90,9.42,SITTING
7130,-2.04,0.93,9.42,SITTING
7143,-2.02,0.94,9.45,SITTING
7156,-2.05,0.94,9.45,SITTING
7169,-2.05,0.94,9.39,SITTING
7182,-2.07,0.94,9.38,SITTING
7195,-2.07,0.91,9.41,SITTING
7208,-2.08,0.91,9.39,SITTING
7221,-2.07,0.92,9.40,SITTING
7234,-2.05,0.92,9.41,SITTING
7247,-2.06,0.93,9.42,SITTING
7260,-2.06,0.94,9.39,SITTING
7273,-2.06,0.92,9.40,SITTING
7286,-2.06,0.91,9.39,SITTING
7299,-2.08,0.90,9.37,SITTING
7312,-2.07,0.93,9.41,SITTING
7328,-2.08,0.94,9.41,SITTING
7341,-2.09,0.92,9.42,SITTING
7354,-2.09,0.91,9.39,SITTING
7367,-2.10,0.91,9.39,SITTING
7380,-2.08,0.92,9.39,SITTING
7393,-2.07,0.96,9.40,SITTING
7406,-2.09,0.96,9.38,SITTING
7419,-2.07,0.96,9.35,SITTING
7432,-2.06,0.97,9.34,SITTING
7445,-2.06,1.00,9.33,SITTING
7458,-2.07,0.99,9.32,SITTING
7471,-2.06,0.97,9.35,SITTING
7484,-2.07,0.98,9.34,SITTING
7497,-2.07,0.98,9.35,SITTING
7510,-2.08,0.98,9.35,SITTING
7523,-2.11,0.99,9.35,SITTING
7536,-2.10,0.95,9.34,SITTING
7551,-2.09,0.94,9.38,SITTING
7564,-2.07,0.93,9.39,SITTING
7577,-2.06,0.90,9.39,SITTING
7590,-2.04,0.91,9.45,SITTING
7603,-2.05,0.92,9.48,SITTING
7616,-2.07,0.95,9.47,SITTING
7629,-2.05,0.95,9.45,SITTING
7642,-2.06,0.96,9.42,SITTING
7655,-2.06,0.94,9.39,SITTING
7668,-2.09,0.94,9.37,SITTING
7681,-2.08,0.94,9.40,SITTING
7694,-2.07,0.95,9.38,SITTING
7707,-2.07,0.96,9.38,SITTING
7720,-2.06,1.01,9.35,SITTING
7733,-2.06,1.02,9.30,SITTING
7746,-2.05,0.99,9.35,SITTING
7759,-2.08,0.98,9.35,SITTING
7774,-2.07,0.96,9.36,SITTING
7787,-2.04,0.95,9.33,SITTING
7800,-2.05,0.96,9.39,SITTING
7813,-2.08,0.98,9.48,SITTING
7826,-2.06,0.99,9.51,SITTING
7839,-2.05,0.99,9.43,SITTING
7852,-2.01,0.96,9.45,SITTING
7865,-2.00,0.96,9.41,SITTING
7878,-2.00,0.97,9.39,SITTING
7891,-2.00,0.96,9.42,SITTING
7904,-2.03,0.97,9.41,SITTING
7917,-2.07,0.99,9.41,SITTING
7930,-2.09,1.00,9.41,SITTING
7943,-2.11,1.00,9.38,SITTING
7956,-2.11,0.99,9.33,SITTING
7969,-2.11,0.98,9.33,SITTING
7982,-2.07,0.96,9.36,SITTING
7995,-2.07,0.98,9.37,SITTING
8009,-2.04,0.98,9.37,SITTING
8022,-2.02,0.99,9.37,SITTING
8035,-2.03,1.00,9.40,SITTING
8048,-2.04,1.00,9.40,SITTING
8061,-2.03,1.03,9.35,SITTING
8074,-2.02,0.98,9.39,SITTING
8087,-2.06,0.99,9.40,SITTING
8100,-2.06,0.99,9.38,SITTING
8113,-2.07,0.97,9.35,SITTING
8126,-2.08,1.00,9.37,SITTING
8139,-2.04,1.01,9.37,SITTING
8152,-2.06,1.05,9.41,SITTING
8165,-2.07,1.05,9.45,SITTING
8178,-2.08,1.02,9.43,SITTING
8191,-2.07,1.00,9.42,SITTING
8204,-2.05,0.99,9.36,SITTING
8217,-2.05,0.97,9.34,SITTING
